date,year,month,day,commodity,category,region,market_name,season,season_index,festival_flag,festival_name,festival_multiplier,msp_announced,rainfall_mm,rainfall_index,temperature_c,min_price_quintal,max_price_quintal,modal_price_quintal,price_per_kg,arrival_tonnes,demand_kg
2023-01-22,2023,1,22,Apple,fruits,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,85.0,16.9,0.056,21.7,10656.9,13617.15,11841.0,118.41,2.09,1794.0
2023-01-22,2023,1,22,Soybean,oilseeds,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,46.0,17.4,0.058,24.4,4131.9,5279.65,4591.0,45.91,2.05,1587.4
2023-01-22,2023,1,22,Garlic,spices,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,130.0,0.0,0.0,25.3,20239.2,25861.2,22488.0,224.88,1.01,818.0
2023-01-22,2023,1,22,Banana,fruits,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,28.0,60.6,0.202,21.0,3223.8,4119.3,3582.0,35.82,2.76,2755.9
2023-01-22,2023,1,22,Tomato,vegetables,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,25.0,71.0,0.237,23.8,2137.5,2731.25,2375.0,23.75,2.87,2851.7
2023-01-22,2023,1,22,Turmeric,spices,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,120.0,26.8,0.089,19.8,13591.8,17367.3,15102.0,151.02,0.92,836.4
2023-01-22,2023,1,22,Mango,fruits,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,60.0,0.0,0.0,23.6,13946.4,17820.4,15496.0,154.96,0.63,487.1
2023-01-22,2023,1,22,Wheat,grains,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,24.0,0.0,0.0,20.7,2734.2,3493.7,3038.0,30.38,5.81,4786.2
2023-01-22,2023,1,22,Banana,fruits,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,28.0,0.0,0.0,20.4,3652.2,4666.7,4058.0,40.58,2.96,3349.0
2023-01-25,2023,1,25,Mustard,oilseeds,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,54.0,15.1,0.05,19.4,6059.7,7742.95,6733.0,67.33,1.67,1585.5
2023-01-25,2023,1,25,Potato,vegetables,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,18.0,41.3,0.138,22.2,1539.0,1966.5,1710.0,17.1,4.54,4346.4
2023-01-25,2023,1,25,Turmeric,spices,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,120.0,0.0,0.0,22.3,15806.7,20197.45,17563.0,175.63,1.03,904.1
2023-01-25,2023,1,25,Mango,fruits,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,60.0,22.1,0.074,22.2,12991.5,16600.25,14435.0,144.35,0.65,524.6
2023-01-25,2023,1,25,Chilli,spices,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,110.0,7.1,0.024,21.6,13279.5,16968.25,14755.0,147.55,1.27,1117.4
2023-01-25,2023,1,25,Potato,vegetables,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,18.0,34.3,0.114,19.2,1753.2,2240.2,1948.0,19.48,3.38,3957.4
2023-01-25,2023,1,25,Mustard,oilseeds,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,54.0,32.5,0.108,22.2,5412.6,6916.1,6014.0,60.14,1.51,1332.4
2023-01-25,2023,1,25,Potato,vegetables,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,18.0,33.3,0.111,22.9,2252.7,2878.45,2503.0,25.03,4.54,3758.4
2023-01-25,2023,1,25,Chilli,spices,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,110.0,21.4,0.071,19.5,10115.1,12924.85,11239.0,112.39,1.25,1086.3
2023-01-25,2023,1,25,Mustard,oilseeds,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,54.0,45.6,0.152,24.6,5530.5,7066.75,6145.0,61.45,1.41,1148.1
2023-01-25,2023,1,25,Wheat,grains,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,24.0,0.0,0.0,26.1,2427.3,3101.55,2697.0,26.97,4.84,4444.2
2023-01-25,2023,1,25,Soybean,oilseeds,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,46.0,76.6,0.255,23.0,4895.1,6254.85,5439.0,54.39,1.96,1687.0
2023-01-25,2023,1,25,Onion,vegetables,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,20.0,15.9,0.053,18.7,2368.8,3026.8,2632.0,26.32,3.76,3388.5
2023-01-25,2023,1,25,Rice,grains,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,32.0,69.6,0.232,22.1,3962.7,5063.45,4403.0,44.03,5.72,5249.2
2023-01-25,2023,1,25,Apple,fruits,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,85.0,24.7,0.082,20.5,10713.6,13689.6,11904.0,119.04,2.05,1691.7
2023-01-25,2023,1,25,Potato,vegetables,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,18.0,6.8,0.023,23.8,1993.5,2547.25,2215.0,22.15,2.97,3702.4
2023-01-25,2023,1,25,Turmeric,spices,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,120.0,24.5,0.082,26.0,15476.4,19775.4,17196.0,171.96,1.21,1081.1
2023-01-25,2023,1,25,Chilli,spices,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,110.0,6.8,0.023,19.3,13001.4,16612.9,14446.0,144.46,1.38,1282.9
2023-01-28,2023,1,28,Rice,grains,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,32.0,6.4,0.021,19.9,3641.4,4652.9,4046.0,40.46,5.52,4932.3
2023-01-28,2023,1,28,Garlic,spices,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,130.0,38.5,0.128,19.1,12685.5,16209.25,14095.0,140.95,0.99,869.0
2023-01-28,2023,1,28,Mustard,oilseeds,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,54.0,0.0,0.0,17.8,5607.0,7164.5,6230.0,62.3,1.84,1668.4
2023-01-28,2023,1,28,Onion,vegetables,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,20.0,49.2,0.164,18.7,2444.4,3123.4,2716.0,27.16,3.99,3517.1
2023-01-28,2023,1,28,Mustard,oilseeds,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,54.0,25.0,0.083,20.6,5121.9,6544.65,5691.0,56.91,1.68,1470.7
2023-01-28,2023,1,28,Apple,fruits,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,85.0,14.0,0.047,18.7,9076.5,11597.75,10085.0,100.85,1.71,1320.0
2023-01-28,2023,1,28,Banana,fruits,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,28.0,51.3,0.171,21.2,3525.3,4504.55,3917.0,39.17,2.57,2595.8
2023-01-28,2023,1,28,Apple,fruits,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,85.0,1.3,0.004,23.3,11154.6,14253.1,12394.0,123.94,1.32,1422.2
2023-01-28,2023,1,28,Onion,vegetables,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,20.0,30.7,0.102,22.4,3390.3,4332.05,3767.0,37.67,2.85,3239.8
2023-01-28,2023,1,28,Rice,grains,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,32.0,0.0,0.0,18.6,3530.7,4511.45,3923.0,39.23,6.48,6126.1
2023-01-28,2023,1,28,Banana,fruits,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,28.0,20.0,0.067,23.4,3393.0,4335.5,3770.0,37.7,2.85,2878.7
2023-01-28,2023,1,28,Mustard,oilseeds,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,54.0,34.3,0.114,23.0,5739.3,7333.55,6377.0,63.77,1.48,1477.5
2023-01-28,2023,1,28,Gram (Chana),pulses,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,58.0,42.9,0.143,18.6,6963.3,8897.55,7737.0,77.37,2.67,2094.8
2023-01-28,2023,1,28,Wheat,grains,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,24.0,32.9,0.11,23.8,2523.6,3224.6,2804.0,28.04,6.03,5722.2
2023-01-28,2023,1,28,Apple,fruits,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,85.0,17.4,0.058,21.6,11190.6,14299.1,12434.0,124.34,1.83,1668.1
2023-01-28,2023,1,28,Tomato,vegetables,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,25.0,18.1,0.06,18.8,3843.0,4910.5,4270.0,42.7,2.79,2944.7
2023-01-28,2023,1,28,Gram (Chana),pulses,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,58.0,0.0,0.0,21.2,6189.3,7908.55,6877.0,68.77,2.04,1783.0
2023-01-28,2023,1,28,Mango,fruits,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,60.0,58.1,0.194,24.5,11370.6,14529.1,12634.0,126.34,0.38,414.2
2023-01-31,2023,1,31,Chilli,spices,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,110.0,40.1,0.134,20.4,10908.9,13939.15,12121.0,121.21,1.01,1109.6
2023-01-31,2023,1,31,Apple,fruits,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,85.0,18.1,0.06,23.2,9539.1,12188.85,10599.0,105.99,1.56,1514.3
2023-01-31,2023,1,31,Turmeric,spices,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,120.0,0.0,0.0,21.9,13568.4,17337.4,15076.0,150.76,0.96,929.4
2023-01-31,2023,1,31,Potato,vegetables,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,18.0,47.0,0.157,19.8,1899.9,2427.65,2111.0,21.11,4.28,3510.1
2023-01-31,2023,1,31,Turmeric,spices,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,120.0,72.4,0.241,20.8,15294.6,19543.1,16994.0,169.94,1.16,1035.5
2023-01-31,2023,1,31,Soybean,oilseeds,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,46.0,2.5,0.008,22.4,4703.4,6009.9,5226.0,52.26,1.95,1664.6
2023-01-31,2023,1,31,Rice,grains,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,32.0,18.7,0.062,20.9,3271.5,4180.25,3635.0,36.35,5.78,4457.7
2023-01-31,2023,1,31,Onion,vegetables,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,20.0,3.2,0.011,24.4,1742.4,2226.4,1936.0,19.36,4.28,3518.5
2023-01-31,2023,1,31,Chilli,spices,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,110.0,15.3,0.051,20.6,11317.5,14461.25,12575.0,125.75,1.38,1102.6
2023-01-31,2023,1,31,Wheat,grains,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,24.0,17.8,0.059,23.2,2804.4,3583.4,3116.0,31.16,4.63,5364.2
2023-01-31,2023,1,31,Gram (Chana),pulses,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,58.0,0.0,0.0,21.9,6465.6,8261.6,7184.0,71.84,2.36,2229.0
2023-01-31,2023,1,31,Soybean,oilseeds,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,46.0,0.0,0.0,22.8,4755.6,6076.6,5284.0,52.84,1.62,1643.3
2023-01-31,2023,1,31,Tomato,vegetables,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,25.0,0.0,0.0,24.3,3427.2,4379.2,3808.0,38.08,2.92,2721.6
2023-01-31,2023,1,31,Gram (Chana),pulses,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,58.0,0.0,0.0,23.2,6601.5,8435.25,7335.0,73.35,1.41,1703.4
2023-01-31,2023,1,31,Potato,vegetables,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,18.0,46.6,0.155,20.4,1639.8,2095.3,1822.0,18.22,4.17,3582.5
2023-01-31,2023,1,31,Mango,fruits,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,60.0,0.0,0.0,22.2,14600.7,18656.45,16223.0,162.23,0.72,579.3
2023-01-31,2023,1,31,Rice,grains,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,32.0,50.7,0.169,23.4,3509.1,4483.85,3899.0,38.99,4.35,5402.0
2023-01-31,2023,1,31,Turmeric,spices,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,120.0,39.2,0.131,20.2,14221.8,18172.3,15802.0,158.02,0.97,1078.2
2023-02-03,2023,2,3,Gram (Chana),pulses,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,58.0,44.2,0.147,21.6,6273.0,8015.5,6970.0,69.7,2.96,2378.7
2023-02-03,2023,2,3,Soybean,oilseeds,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,46.0,0.0,0.0,25.2,4399.2,5621.2,4888.0,48.88,1.6,1996.7
2023-02-03,2023,2,3,Turmeric,spices,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,120.0,0.0,0.0,24.8,18648.9,23829.15,20721.0,207.21,1.0,893.7
2023-02-03,2023,2,3,Tomato,vegetables,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,25.0,25.9,0.086,24.9,2822.4,3606.4,3136.0,31.36,3.87,3355.0
2023-02-03,2023,2,3,Gram (Chana),pulses,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,58.0,28.3,0.094,25.3,6379.2,8151.2,7088.0,70.88,1.83,1899.1
2023-02-03,2023,2,3,Apple,fruits,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,85.0,5.0,0.017,22.0,9030.6,11539.1,10034.0,100.34,2.0,1713.4
2023-02-03,2023,2,3,Turmeric,spices,Gujarat,Surat APMC,Rabi,2,0,,1.0,120.0,16.8,0.056,24.5,17141.4,21902.9,19046.0,190.46,0.87,978.2
2023-02-03,2023,2,3,Gram (Chana),pulses,Gujarat,Surat APMC,Rabi,2,0,,1.0,58.0,0.0,0.0,20.0,6879.6,8790.6,7644.0,76.44,1.93,1819.8
2023-02-03,2023,2,3,Onion,vegetables,Gujarat,Surat APMC,Rabi,2,0,,1.0,20.0,34.2,0.114,22.0,1957.5,2501.25,2175.0,21.75,3.81,3080.7
2023-02-03,2023,2,3,Apple,fruits,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,85.0,0.0,0.0,22.0,11808.0,15088.0,13120.0,131.2,1.63,1849.2
2023-02-03,2023,2,3,Banana,fruits,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,28.0,1.1,0.004,22.9,3755.7,4798.95,4173.0,41.73,4.06,3173.2
2023-02-03,2023,2,3,Potato,vegetables,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,18.0,1.7,0.006,20.5,1935.9,2473.65,2151.0,21.51,3.83,4139.3
2023-02-03,2023,2,3,Banana,fruits,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,28.0,0.0,0.0,20.1,3450.6,4409.1,3834.0,38.34,2.59,2821.4
2023-02-03,2023,2,3,Tomato,vegetables,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,25.0,34.9,0.116,25.7,2960.1,3782.35,3289.0,32.89,4.02,3365.8
2023-02-03,2023,2,3,Soybean,oilseeds,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,46.0,23.5,0.078,27.0,4908.6,6272.1,5454.0,54.54,1.59,1642.0
2023-02-03,2023,2,3,Rice,grains,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,32.0,51.5,0.172,27.6,3822.3,4884.05,4247.0,42.47,6.15,5333.3
2023-02-03,2023,2,3,Soybean,oilseeds,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,46.0,5.4,0.018,22.5,3933.0,5025.5,4370.0,43.7,1.49,1682.2
2023-02-03,2023,2,3,Mustard,oilseeds,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,54.0,14.9,0.05,26.3,5365.8,6856.3,5962.0,59.62,1.97,1838.0
2023-02-06,2023,2,6,Apple,fruits,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,85.0,24.2,0.081,22.5,9846.0,12581.0,10940.0,109.4,1.87,1492.7
2023-02-06,2023,2,6,Tomato,vegetables,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,25.0,11.7,0.039,29.0,2771.1,3540.85,3079.0,30.79,3.47,2866.9
2023-02-06,2023,2,6,Potato,vegetables,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,18.0,49.0,0.163,21.5,2019.6,2580.6,2244.0,22.44,3.57,2987.4
2023-02-06,2023,2,6,Tomato,vegetables,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,25.0,25.7,0.086,20.4,3013.2,3850.2,3348.0,33.48,2.63,2976.7
2023-02-06,2023,2,6,Potato,vegetables,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,18.0,79.8,0.266,23.0,1916.1,2448.35,2129.0,21.29,4.05,3473.7
2023-02-06,2023,2,6,Mustard,oilseeds,Uttar Pradesh,Varanasi Mandi,Rabi,2,0,,1.0,54.0,2.5,0.008,24.5,6384.6,8158.1,7094.0,70.94,1.69,1303.8
2023-02-06,2023,2,6,Mustard,oilseeds,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,54.0,45.9,0.153,27.8,6002.1,7669.35,6669.0,66.69,1.41,1684.7
2023-02-06,2023,2,6,Tomato,vegetables,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,25.0,0.0,0.0,23.8,3303.0,4220.5,3670.0,36.7,3.52,3289.8
2023-02-06,2023,2,6,Turmeric,spices,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,120.0,0.0,0.0,24.9,14674.5,18750.75,16305.0,163.05,1.11,1080.5
2023-02-06,2023,2,6,Gram (Chana),pulses,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,58.0,22.5,0.075,23.4,5850.9,7476.15,6501.0,65.01,2.2,2164.8
2023-02-06,2023,2,6,Soybean,oilseeds,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,46.0,55.8,0.186,23.6,4823.1,6162.85,5359.0,53.59,1.69,1820.4
2023-02-06,2023,2,6,Mango,fruits,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,60.0,8.3,0.028,21.3,10748.7,13734.45,11943.0,119.43,0.65,502.2
2023-02-06,2023,2,6,Onion,vegetables,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,20.0,29.1,0.097,23.0,2692.8,3440.8,2992.0,29.92,4.32,3618.7
2023-02-06,2023,2,6,Turmeric,spices,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,120.0,0.0,0.0,24.3,15815.7,20208.95,17573.0,175.73,1.03,955.4
2023-02-06,2023,2,6,Banana,fruits,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,28.0,12.9,0.043,20.7,3386.7,4327.45,3763.0,37.63,3.34,3113.3
2023-02-06,2023,2,6,Garlic,spices,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,130.0,29.8,0.099,24.4,20864.7,26660.45,23183.0,231.83,1.04,931.7
2023-02-06,2023,2,6,Wheat,grains,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,24.0,71.2,0.237,23.7,2651.4,3387.9,2946.0,29.46,4.36,5073.0
2023-02-06,2023,2,6,Soybean,oilseeds,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,46.0,13.2,0.044,22.2,4463.1,5702.85,4959.0,49.59,1.74,1852.6
2023-02-09,2023,2,9,Garlic,spices,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,130.0,78.0,0.26,24.6,14577.3,18626.55,16197.0,161.97,0.73,701.5
2023-02-09,2023,2,9,Mango,fruits,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,60.0,36.0,0.12,26.3,12867.3,16441.55,14297.0,142.97,0.39,400.6
2023-02-09,2023,2,9,Onion,vegetables,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,20.0,22.8,0.076,22.2,2744.1,3506.35,3049.0,30.49,3.8,3180.2
2023-02-09,2023,2,9,Apple,fruits,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,85.0,32.6,0.109,26.3,11052.0,14122.0,12280.0,122.8,1.52,1639.1
2023-02-09,2023,2,9,Tomato,vegetables,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,25.0,20.5,0.068,18.5,2137.5,2731.25,2375.0,23.75,2.84,3163.3
2023-02-09,2023,2,9,Banana,fruits,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,28.0,0.0,0.0,24.4,3021.3,3860.55,3357.0,33.57,2.42,3009.7
2023-02-09,2023,2,9,Mango,fruits,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,60.0,40.9,0.136,22.6,12668.4,16187.4,14076.0,140.76,0.53,474.5
2023-02-09,2023,2,9,Potato,vegetables,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,18.0,23.5,0.078,21.3,1984.5,2535.75,2205.0,22.05,4.58,4371.5
2023-02-09,2023,2,9,Garlic,spices,Maharashtra,Lasalgaon Mandi,Rabi,2,0,,1.0,130.0,21.5,0.072,21.6,11986.2,15315.7,13318.0,133.18,0.77,767.4
2023-02-09,2023,2,9,Mustard,oilseeds,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,54.0,51.8,0.173,24.0,5285.7,6753.95,5873.0,58.73,2.06,1715.4
2023-02-09,2023,2,9,Rice,grains,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,32.0,14.7,0.049,23.5,4287.6,5478.6,4764.0,47.64,7.45,5957.2
2023-02-09,2023,2,9,Apple,fruits,Delhi,Azadpur Mandi,Rabi,2,0,,1.0,85.0,0.0,0.0,21.1,12751.2,16293.2,14168.0,141.68,1.86,1652.4
2023-02-09,2023,2,9,Wheat,grains,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,24.0,64.8,0.216,24.4,2712.6,3466.1,3014.0,30.14,7.86,6064.1
2023-02-09,2023,2,9,Apple,fruits,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,85.0,45.5,0.152,24.8,12818.7,16379.45,14243.0,142.43,1.12,1326.3
2023-02-09,2023,2,9,Chilli,spices,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,110.0,51.4,0.171,22.5,13535.1,17294.85,15039.0,150.39,1.19,1154.8
2023-02-09,2023,2,9,Mustard,oilseeds,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,54.0,0.0,0.0,23.8,4841.1,6185.85,5379.0,53.79,1.41,1296.0
2023-02-09,2023,2,9,Soybean,oilseeds,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,46.0,22.5,0.075,23.4,4652.1,5944.35,5169.0,51.69,1.56,1565.1
2023-02-09,2023,2,9,Gram (Chana),pulses,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,58.0,66.4,0.221,29.1,5946.3,7598.05,6607.0,66.07,1.62,1968.2
2023-02-12,2023,2,12,Mango,fruits,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,60.0,30.9,0.103,24.1,9698.4,12392.4,10776.0,107.76,0.36,377.8
2023-02-12,2023,2,12,Soybean,oilseeds,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,46.0,29.2,0.097,20.9,4661.1,5955.85,5179.0,51.79,1.58,1605.9
2023-02-12,2023,2,12,Garlic,spices,Karnataka,Yeshwanthpur APMC,Rabi,2,0,,1.0,130.0,18.4,0.061,18.7,16167.6,20658.6,17964.0,179.64,0.81,757.5
2023-02-12,2023,2,12,Potato,vegetables,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,18.0,17.3,0.058,21.9,2181.6,2787.6,2424.0,24.24,4.71,3885.5
2023-02-12,2023,2,12,Onion,vegetables,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,20.0,8.7,0.029,24.4,2549.7,3257.95,2833.0,28.33,3.93,4278.6
2023-02-12,2023,2,12,Turmeric,spices,Maharashtra,Vashi APMC,Rabi,2,0,,1.0,120.0,34.5,0.115,25.8,13093.2,16730.2,14548.0,145.48,1.3,1000.4
2023-02-12,2023,2,12,Turmeric,spices,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,120.0,19.0,0.063,20.7,14006.7,17897.45,15563.0,155.63,1.0,932.7
2023-02-12,2023,2,12,Wheat,grains,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,24.0,36.6,0.122,24.2,2709.0,3461.5,3010.0,30.1,5.17,5977.7
2023-02-12,2023,2,12,Rice,grains,Tamil Nadu,Koyambedu Market,Rabi,2,0,,1.0,32.0,21.2,0.071,23.8,3986.1,5093.35,4429.0,44.29,6.13,4946.8
2023-02-12,2023,2,12,Wheat,grains,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,24.0,0.0,0.0,27.1,2723.4,3479.9,3026.0,30.26,5.2,5296.8
2023-02-12,2023,2,12,Mustard,oilseeds,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,54.0,43.6,0.145,23.9,5049.0,6451.5,5610.0,56.1,1.27,1153.6
2023-02-12,2023,2,12,Mango,fruits,Andhra Pradesh,Guntur Mirchi Yard,Rabi,2,0,,1.0,60.0,62.3,0.208,24.0,13109.4,16750.9,14566.0,145.66,0.37,445.7
2023-02-12,2023,2,12,Onion,vegetables,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,20.0,52.4,0.175,24.8,2900.7,3706.45,3223.0,32.23,3.95,3542.2
2023-02-12,2023,2,12,Chilli,spices,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,110.0,57.4,0.191,24.2,11287.8,14423.3,12542.0,125.42,1.41,1327.5
2023-02-12,2023,2,12,Mango,fruits,Tamil Nadu,Salem Agri Mandi,Rabi,2,0,,1.0,60.0,27.1,0.09,22.5,13574.7,17345.45,15083.0,150.83,0.37,460.2
2023-02-12,2023,2,12,Rice,grains,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,32.0,42.0,0.14,19.5,4214.7,5385.45,4683.0,46.83,5.94,5166.8
2023-02-12,2023,2,12,Mustard,oilseeds,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,54.0,40.0,0.133,24.8,5093.1,6507.85,5659.0,56.59,1.21,1384.7
2023-02-12,2023,2,12,Banana,fruits,Karnataka,Kolar APMC Market,Rabi,2,0,,1.0,28.0,54.8,0.183,25.7,3327.3,4251.55,3697.0,36.97,2.69,2688.7
2023-02-15,2023,2,15,Soybean,oilseeds,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,46.0,31.5,0.105,28.0,4599.0,5876.5,5110.0,51.1,1.47,1539.7
2023-02-15,2023,2,15,Mango,fruits,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,60.0,33.9,0.113,20.1,16806.6,21475.1,18674.0,186.74,0.4,457.1
2023-02-15,2023,2,15,Chilli,spices,Punjab,Ludhiana Mandi,Rabi,2,0,,1.0,110.0,0.0,0.0,25.5,12276.9,15687.15,13641.0,136.41,1.01,1125.8
2023-02-15,2023,2,15,Potato,vegetables,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,18.0,4.4,0.015,23.0,1818.0,2323.0,2020.0,20.2,4.2,3435.5
2023-02-15,2023,2,15,Turmeric,spices,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,120.0,46.5,0.155,22.3,16253.1,20767.85,18059.0,180.59,1.16,923.1
2023-02-15,2023,2,15,Mustard,oilseeds,Punjab,Khanna Grain Market,Rabi,2,0,,1.0,54.0,30.6,0.102,23.4,5577.3,7126.55,6197.0,61.97,1.65,1572.7
